NDVI,EVI,sm_surface,LST_Day_1km,Relative_Humidity,uWindSpeed_10m,vWindSpeed_10m,precipitation,elevation,longitude,latitude,label
0.22695002,0.14637015423195376,0.09383696,37.79748598529414,4.224274723365264E299,-0.611099679,-0.257909916,1299.4821914709664,1382,39.85703643074961,13.391320687662326,1
0.24200118,0.098631129,0.10471316,36.561018737928016,7.161050976387792E299,-0.561715416,-0.100677239,1460.602030839858,1487,39.83709383144216,12.969022672597738,1
0.17843218,0.12082667856634838,0.10232376,36.33774589595612,5.7433614326062756E299,-0.597357905,-0.137717454,1441.5010054995116,1309,39.79936458950914,13.139882239637272,1
0.14969827,0.097348671,0.09031998,38.423842962301926,3.430301528106649E299,-0.61277675,-0.309708016,1233.6756084093856,1200,39.87994347049466,13.515557691456056,1
0.22610562,0.1713404325563591,0.09731865,37.42523956795159,5.252938756629088E299,-0.593888404,-0.20673511,1350.9385335776594,1142,39.85353300114154,13.249297041243029,1
0.13879824,0.091446211,0.09027996,38.447524455479865,3.431078576465119E299,-0.612413395,-0.310522721,1232.5429283900755,1242,39.88129094342084,13.514210218529877,1
0.12603545,0.087756625,0.095999494,37.68175326713678,5.021377182458933E299,-0.594719005,-0.22584963,1327.361296413857,1184,39.86431278455098,13.286217799420342,1
0.22684573,0.1625577407881988,0.091435194,38.18453193812918,3.6208575688378054E299,-0.616862784,-0.29391051,1258.4682245898439,1340,39.86889419249999,13.474594514500206,1
0.14003052,0.089235014,0.10180344,37.14030125,6.918615481664441E299,-0.56181375,-0.139318513,1411.2816216079825,1316,39.86619924664763,13.03343187846911,1
0.14003052,0.089235014,0.10180344,37.14030125,6.918615481664441E299,-0.56181375,-0.139318513,1411.2816216079825,1316,39.86619924664763,13.03343187846911,1
0.15553318,0.11226122703953494,0.09655124,37.54345994750803,5.0781112554843264E299,-0.595889416,-0.217895798,1338.3481991247877,1159,39.85730592533485,13.275168521425671,1
0.15553318,0.11226122703953494,0.09655124,37.54345994750803,5.0781112554843264E299,-0.595889416,-0.217895798,1338.3481991247877,1159,39.85730592533485,13.275168521425671,1
0.15553318,0.11226122703953494,0.09655124,37.54345994750803,5.0781112554843264E299,-0.595889416,-0.217895798,1338.3481991247877,1159,39.85730592533485,13.275168521425671,1
0.15553318,0.11226122703953494,0.09655124,37.54345994750803,5.0781112554843264E299,-0.595889416,-0.217895798,1338.3481991247877,1159,39.85730592533485,13.275168521425671,1
0.15553318,0.11226122703953494,0.09655124,37.54345994750803,5.0781112554843264E299,-0.595889416,-0.217895798,1338.3481991247877,1159,39.85730592533485,13.275168521425671,1
0.15553318,0.11226122703953494,0.09655124,37.54345994750803,5.0781112554843264E299,-0.595889416,-0.217895798,1338.3481991247877,1159,39.85730592533485,13.275168521425671,1
0.1881657,0.12288918807958044,0.09660946,37.46531943634196,4.997773060718188E299,-0.599141311,-0.217197551,1341.7627201601026,1193,39.85137704445966,13.283253358982748,1
0.106103174,0.076070049,0.09770316,37.16257082,5.058768928828041E299,-0.602923947,-0.201670288,1364.3977975390565,1203,39.83493787476027,13.266275200112888,1
0.26160118,0.16190437404427074,0.099393085,35.78181026271041,4.1982146913847325E299,-0.652492064,-0.175720726,1435.3823227044231,1638,39.73980628617201,13.355747402411193,1
0.13587904,0.089283101,0.09037922,38.43311455557949,3.432095183533522E299,-0.614172661,-0.309722912,1235.7997637764902,1386,39.88021296507989,13.50612538,1
0.17159176,0.099221595,0.09036955,38.42190025303798,3.431174882658914E299,-0.613757357,-0.309455538,1235.3544567640502,1293,39.87967397590942,13.510167799751338,1
0.21928585,0.14981882035737898,0.098371625,36.052655528025056,4.135227941301306E299,-0.649501978,-0.190107083,1414.7933115303797,1464,39.75435899377475,13.372725561281053,1
0.22347733,0.1554715773996129,0.09431947,37.969221215998516,4.640384238684369E299,-0.597848027,-0.250738358,1298.3108215684267,1329,39.87428408,13.340925200223221,1
0.24200118,0.098631129,0.10471316,36.561018737928016,7.161050976387792E299,-0.561715416,-0.100677239,1460.602030839858,1487,39.83709383144216,12.969022672597738,1
0.17170139,0.1031935489504544,0.08259963,37.38354245130495,2.2895066979975573E300,0.6788571575610197,1.9749469690262293,1135.1678004055302,569,44.57939004783752,6.781426995582474,1
0.15949623,0.1000696153999922,0.08260717,37.38238957471705,2.2862779132537138E300,0.6787957518877927,1.974885077631406,1135.3690873203393,569,44.578581564081816,6.78169649,1
0.51196766,0.2489980586750752,0.22320956,30.62308701190494,1.2437957643474379E300,-0.371776314,0.502055319,2460.374639,1633,40.62913841745034,8.373601005155914,1
0.4197275,0.19249024244939394,0.22320314,30.41871107175691,1.3507273358793412E300,-0.367961435,0.5141191862253179,2475.945374991322,1667,40.55987830904473,8.390848659,1
0.22167063,0.1418554914859634,0.08115022,39.64831607,8.823531257607599E299,0.5912237405586531,2.191486001501458,1086.9936143608672,433,43.49197939641084,6.509237464,1
0.09887295,0.061845099,0.10245419,37.25044121631134,1.0144850196490542E300,-0.4270187,0.068006697,1937.6124201732175,868,40.18797578141924,11.56468638893369,1
0.16453585,0.095634024,0.09363217,38.06680778554063,1.1655897238875394E300,-0.391554301,-0.041711218,1723.1002889026786,700,40.360721810555425,11.254767615912456,1
0.11476148,0.078122524,0.084562406,37.16352476282283,1.2947093532040635E300,-0.462887348,0.090750078,1550.440556371257,716,40.449924518268496,11.501085666818028,1
0.17095709,0.09285794,0.112615764,37.197450124856736,8.551011925996092E299,-0.411540686,0.061195164,2138.302262686717,914,40.034094373249566,11.61993277890704,1
0.20141764,0.097731021,0.110698335,37.250510983596854,9.281642463243587E299,-0.419198116,0.048772448,2041.900001252026,903,40.04918607002278,11.716142345836243,1
0.19024695,0.11859773878980855,0.11149888,37.232942066460446,9.14525586853046E299,-0.418452435,0.049307995,2056.8313775009433,913,40.03678931910193,11.72018476461478,1
0.29383793,0.16128225363237592,0.12932764,35.767533078673694,1.5521846135179872E300,-1.708087698,1.4481986273554788,1534.5623420651646,1588,38.16838335966173,4.219611468330423,1
0.29383793,0.16128225363237592,0.12932764,35.767533078673694,1.5521846135179872E300,-1.708087698,1.4481986273554788,1534.5623420651646,1588,38.16838335966173,4.219611468330423,1
0.27048528,0.1679573030771635,0.16629627,32.18795108741798,5.233714427709432E299,-0.690813923,0.589536977,2159.2935328075496,1660,38.17026982175839,5.019471397310444,1
0.27526596,0.15389121116110652,0.15008824,33.27958701175571,4.536782007575399E299,-0.887517292,0.8412413190893089,1929.086125742986,1552,38.193715850673904,4.747551360807465,1
0.24380705,0.15303199759949807,0.16418087,32.00914380311666,5.171743770997099E299,-0.687993063,0.6007156225421915,2139.270941206665,1622,38.21500592290754,5.015698473117142,1
0.3040428,0.18006583351930378,0.15317436,33.147103807427214,4.7368997572342376E299,-0.855696862,0.7962003085967304,1971.2464450186187,1647,38.17916314307117,4.793365440297561,1
0.29304215,0.16801058982819916,0.14703459,33.738400053324966,4.610173880977751E299,-0.943804498,0.8989973525777424,1879.8976806715593,1458,38.16434094088319,4.675865801134727,1
0.2694704,0.1550225514501628,0.16399506,32.02794286240819,5.161421342964552E299,-0.69083046,0.6040774485779675,2136.4195998999267,1608,38.214466933737064,5.011925549,1
0.3071732,0.1790657691523152,0.15731807,32.861443093036684,4.91069971998856E299,-0.80489532,0.7315537794704483,2030.2605080855346,1633,38.17404274595169,4.863434032458883,1
0.22623684,0.1271667262243942,0.13371998,34.03092113634357,3.514545151735915E299,-1.09193937,1.1112432623827306,1695.6542440207115,1606,38.27375574248895,4.483716161861562,1
0.28016466,0.15659001352702467,0.15080382,33.19908506652431,4.551788207256123E299,-0.876232276,0.8285027766616723,1940.0868189259863,1588,38.19694978569674,4.762373562995438,1
0.28230658,0.1755789014504344,0.15250082,33.05562057517698,4.622945561213835E299,-0.853113201,0.8003130122031569,1965.059232558082,1599,38.198297258622915,4.793634934882797,1
0.3186018,0.1733499752194203,0.14963455,33.78874752,4.9278632852557E299,-0.929041611,0.867126063,1911.8608488148175,1406,38.13038462314348,4.701737281,1
0.29304215,0.16801058982819916,0.14703459,33.738400053324966,4.610173880977751E299,-0.943804498,0.8989973525777424,1879.8976806715593,1458,38.16434094088319,4.675865801134727,1
0.27947235,0.15262930235432243,0.1475278,34.162225244437714,5.127142293193372E299,-0.970746195,0.9062568922720222,1877.5548942622058,1331,38.10208769169371,4.649724826,1
0.27139366,0.1688153862411497,0.16114265,31.167118781957384,5.3347841268120545E299,-0.629218387,0.5713907367399375,2130.5922347968653,1549,38.35433462347447,5.072022841431437,1
0.24070019,0.1276810496443931,0.13614544,34.85862877813638,6.689150479466307E299,-1.195780803,1.1246582008979962,1703.4285379342077,1474,38.14305086864957,4.448412371195665,1
0.23775488,0.14212781241181155,0.15800089,30.902885851122555,5.3004832630890516E299,-0.624327172,0.5863683295122122,2101.342646960568,1484,38.42036079685726,5.067441433482427,1
0.69062835,0.4430683032916805,0.18100485,35.02090112860221,6.348908341775789E300,-0.302106649,0.20548102460028295,1678.119197035667,988,41.39800646912824,9.615432054,1
0.14269407,0.10594118145605563,0.10876414,39.00765333,3.39543889725075E300,0.015016661914977206,2.0136247134769536,1093.5436080978934,564,42.27628932241189,7.081913458120455,1
0.33636725,0.21280763621473497,0.19029102,34.416378585019885,5.207036704113562E300,-0.201190372,0.5491921592762684,1698.6927548300405,1398,41.87716784167759,9.53997357,1
0.21887714,0.14307749587787885,0.10502068,33.97811521921028,2.931232811933275E300,0.33959164983337276,1.291319075810629,1456.1828008080042,1265,40.66147776767864,5.119723383018183,1
0.3066355,0.18286035217549307,0.20034051,34.995662145248545,5.749110714640493E299,-0.694595902,0.31346378490008564,2794.079922703214,571,36.92709130006538,5.303788184734273,1
0.3696531,0.2204498167046468,0.17520708,35.20489599973689,1.1438792187279607E300,0.093932211,0.9775506804678418,1549.1093896116645,1589,42.48919004474822,9.225742883671693,1
0.10311153,0.072096096,0.16572236,34.96106429,1.0542133813413562E300,0.2190611251736515,0.9022776113153067,1477.0082793490856,1693,42.77916622,9.355908768340612,1
0.22245584,0.1257218908192124,0.1355725,34.053337154348995,2.806047788075526E300,0.3178803504177288,0.912244342,1767.2693359016346,1149,40.97813390533077,6.645871219208838,1
0.23142156,0.13528778913394293,0.13554785,34.05654306885741,2.8095745433759995E300,0.3177733299461334,0.913307791,1766.9224951875533,1147,40.978942389086484,6.6461407137940745,1
0.2503951,0.15015077660180318,0.10770095,36.58440265136212,9.465546731899873E299,0.6917820490081407,1.3492757524593466,961.2467948,1313,43.45559763,8.552275915167288,1
0.28716674,0.14807327813627924,0.13855828,36.27318793961709,7.86996591976771E299,-0.400540485,-0.097653766,2723.117777039553,1872,39.742770726609606,11.07366725463396,1
0.123472355,0.077274995,0.1582079,34.208035283606726,1.0524043535857912E300,-0.467480373,-0.157913302,3103.9730965773656,2950,39.46815574425427,10.83435606294452,1
0.14066333,0.079047899,0.16109136,33.134331621694656,1.457362305663466E300,-0.509161225,-0.231022398,3098.295683380674,2675,39.43366043734408,10.58857700120942,1
0.18846154,0.10548293391430646,0.10386102,37.23172714448985,9.8581453524842E299,-0.424377466,0.069450924,1973.4796646124594,883,40.168572171282264,11.55687104596185,1
0.19638555,0.11041490262489409,0.111089066,37.18329309,8.459772529415849E299,-0.407457476,0.066341996,2165.3245060325658,992,40.075327044790654,11.477370143317273,1
0.2045584,0.12112010796221323,0.099091254,37.31234704,1.0861414041702052E300,-0.432999871,0.062729555,1850.3081198544583,838,40.23405935549457,11.588401912434446,1
0.14071038,0.092330459,0.112163804,37.16201422905927,8.171427843136907E299,-0.406912259,0.075429695,2192.1143157091124,985,40.05592343465367,11.504319601840859,1
0.19638555,0.11041490262489409,0.111089066,37.18329309,8.459772529415849E299,-0.407457476,0.066341996,2165.3245060325658,992,40.075327044790654,11.477370143317273,1
0.19638555,0.11041490262489409,0.111089066,37.18329309,8.459772529415849E299,-0.407457476,0.066341996,2165.3245060325658,992,40.075327044790654,11.477370143317273,1
0.14071038,0.092330459,0.112163804,37.16201422905927,8.171427843136907E299,-0.406912259,0.075429695,2192.1143157091124,985,40.05592343465367,11.504319601840859,1
0.1865942,0.10953653562135171,0.09381395,37.30788830484253,1.1685704769610004E300,-0.442523853,0.068245473,1740.5061676237347,807,40.31248227979821,11.564955883518927,1
0.1616472,0.092208697,0.10522566,37.51629774375644,1.0009757005597247E300,-0.399575223,-0.003947369,2002.4999788647192,1001,40.183124878884996,11.325105702659014,1
0.2045584,0.12112010796221323,0.099091254,37.31234704,1.0861414041702052E300,-0.432999871,0.062729555,1850.3081198544583,838,40.23405935549457,11.588401912434446,1
0.19638555,0.11041490262489409,0.111089066,37.18329309,8.459772529415849E299,-0.407457476,0.066341996,2165.3245060325658,992,40.075327044790654,11.477370143317273,1
0.54516613,0.32138990058076583,0.19672213,33.95022041341765,6.143695034920809E300,-0.202554194,0.5031117172830147,1744.037530146797,1612,41.754547805395276,9.497393425589436,1
0.33654717,0.18931113075026748,0.19251636,33.865569712604454,2.3842671528661885E300,-0.324980983,0.17653553124694543,1913.3042364557273,1722,40.865485168702186,9.095307504417539,1
0.46155953,0.22086044533846735,0.18911973,29.511199242922793,1.729287389991009E300,-0.396300145,-0.090775164,2252.418220276426,2064,39.68806332580673,8.390040175,1
0.36732328,0.2611438618264557,0.18854809,34.32068132990764,3.7195744006041517E300,-0.300400114,0.16633638018584557,1802.5081518141837,1768,41.049010981247804,9.273443425258439,1
0.35429975,0.22954473097739572,0.18709216,34.41213516856354,4.024350521083823E300,-0.29096939,0.16616183327651388,1776.2150220222634,1778,41.07515195601568,9.316023569725704,1
0.26666576,0.1817427991714674,0.19474012,34.097145542361744,5.17939268091923E300,-0.156471923,0.5957204805265462,1722.4531984268738,1683,41.90384780561594,9.491195050129011,1
0.33833683,0.20327102803738323,0.19175489,34.227793720309336,4.708694607553406E300,-0.300475148,0.2027083461521767,1792.7321180103938,1685,41.185644735962384,9.332193244839855,1
0.3692801,0.21601254816380808,0.18752542,34.41562095720415,4.999013122241631E300,-0.278826079,0.19395894781479514,1744.790609417809,1529,41.17998534967243,9.397680429,1
0.4142032,0.23135391923990475,0.19092894,34.262590081055265,4.6436319024124046E300,-0.298025683,0.1976345303943322,1787.6810076542865,1605,41.17217000670059,9.334349201521743,1
0.35677207,0.22754001960143744,0.1900753,34.272312733003986,3.985419788622287E300,-0.303391943,0.17810081259040755,1805.221326021776,1964,41.09293859864125,9.283414724912166,1
0.6663594,0.36932973492550547,0.19524531,33.89352150284942,2.926047194441011E300,-0.334213393,0.18585432759011328,1903.6182491019954,2248,40.98567975371738,9.129263822157256,1
0.49669272,0.27476313522825146,0.19602959,33.90583906475902,3.145556864397758E300,-0.336076273,0.18990186467102557,1898.2213053035705,2334,41.02772090901417,9.144894508100936,1
0.31998596,0.21147142011445108,0.18870644,34.362919884135835,4.9052108850301145E300,-0.285054922,0.19605680027787256,1758.6345587444632,1644,41.18025484425767,9.378276818915188,1
0.19267708,0.13473637960047607,0.11856445,35.54602728760924,5.981475100580997E299,0.6881743053096053,0.9519490259967799,1108.873380115944,1491,43.64289636414292,9.124682414208246,1
0.2001172,0.11838879159369527,0.11118161,37.55088097496767,9.647368311093605E299,-0.384822086,-0.053059127,2121.8515807212752,1089,40.11440375964985,11.219733319831795,1
0.31942403,0.18897010427131328,0.19871153,33.91604497041129,5.986520779145615E300,-0.309161704,0.26919563009410685,1812.6512633689006,2259,41.36405015138852,9.375042883892357,1
0.2781656,0.15156948455079117,0.15226202,35.46778309136986,8.946312913109907E299,0.075330468,0.7412372164057316,1406.759339846791,1755,42.969429395638514,9.670947938481328,1
0.50209206,0.21695895859699876,0.19869694,33.916881804354034,5.981556400818988E300,-0.30918621,0.26896695332348436,1812.6669253753983,2260,41.363511162218046,9.374773389307121,1
0.30525273,0.19197805965032566,0.19180122,34.30719587574389,5.554142088662493E300,-0.207937389,0.5221081967312797,1710.9194409427075,1365,41.82542488131231,9.532966710840569,1
0.3882064,0.2527366387636832,0.18105061,34.719359984345665,1.3678941162065047E300,0.082964296,0.9397879817752421,1590.9323176860332,1730,42.58270466582506,9.475564364185331,1
0.2358104,0.13255504524785688,0.15176095,34.77597540681201,8.053843929610591E299,0.38021918943521493,0.768499948,1379.695040916136,1781,43.10309871,9.447536927320803,1
0.7322762,0.34363683301060766,0.20408234,28.366339174310095,2.0848109044040975E300,-0.399006173,-0.195927063,2386.872952726907,1936,39.37949202571167,8.155310391,1
0.21662939,0.1354280785995664,0.0795878,38.23075495,3.3544320563791624E300,0.5723456517974814,2.09370299,997.9208262487617,526,44.851310084340504,6.283131507481376,1
0.36772692,0.19965703086722197,0.17899258,36.04602242447311,7.790204589099837E299,-0.987115002,0.7091026473963882,2260.4422365169567,1437,37.170714405118595,4.867206956652185,1
0.12760182,0.088342831,0.07718126,39.29346000815533,1.1313680954650448E300,0.7013385815760731,2.513825429855473,958.1947547060435,298,43.513808457814946,5.996389268790424,1
0.12760182,0.088342831,0.07718126,39.29346000815533,1.1313680954650448E300,0.7013385815760731,2.513825429855473,958.1947547060435,298,43.513808457814946,5.996389268790424,1
0.12760182,0.088342831,0.07718126,39.29346000815533,1.1313680954650448E300,0.7013385815760731,2.513825429855473,958.1947547060435,298,43.513808457814946,5.996389268790424,1
0.35234728,0.22017716469633705,0.078045584,39.47694761194309,2.488344139912963E300,0.663160878,2.532464514,959.3078399,294,43.197152320162814,5.995850279619953,1
0.23381211,0.14465097308006059,0.07809981,39.48743293,2.5666004090560468E300,0.6605013328828669,2.532915518786118,959.4951629653917,295,43.17990466670772,5.996389268790424,1
0.12760182,0.088342831,0.07718126,39.29346000815533,1.1313680954650448E300,0.7013385815760731,2.513825429855473,958.1947547060435,298,43.513808457814946,5.996389268790424,1
0.11392932,0.072490127,0.077091575,39.31108017570558,1.3748607417174248E300,0.7055424387169008,2.539598071906501,950.9164937393809,285,43.44589582233551,5.967014358999716,1
0.36566293,0.22777469904074277,0.1739707,36.174915661366896,7.63202020775531E299,-1.114102864,0.8485943521112869,2330.5473225483106,1040,36.577556823014476,4.927573743745017,1
0.333589,0.20370538135499167,0.1741184,36.18302199,7.65617253630771E299,-1.110249965,0.8398806208498454,2349.495416710429,999,36.54979888073518,4.940778978421575,1
0.41395876,0.24265385326187414,0.18428397,34.758312912306735,2.1124587487170564E300,0.004405032,0.8719166544282901,1627.6643002671576,1919,42.33989004452756,9.343512017419762,1
0.3182625,0.2015167282938829,0.19381258,34.593895776252396,1.560799549858525E300,-0.153301738,0.6281209152180242,1778.4800822878933,1083,42.01164563971028,8.832011294642106,1
0.3182625,0.2015167282938829,0.19381258,34.593895776252396,1.560799549858525E300,-0.153301738,0.6281209152180242,1778.4800822878933,1083,42.01164563971028,8.832011294642106,1
0.38838783,0.23229374711937315,0.07708197,39.313751544047776,1.4843768117306585E300,0.7058790442842124,2.5486020922266244,948.2689543,284,43.422988782590465,5.954887102664102,1
0.35806954,0.2318277071276482,0.17490458,36.22564221592654,8.201697376944377E299,-1.075605188,0.7859655544644333,2418.3978057799313,944,36.48592866403428,4.992521938786859,1
0.35806954,0.2318277071276482,0.17490458,36.22564221592654,8.201697376944377E299,-1.075605188,0.7859655544644333,2418.3978057799313,944,36.48592866403428,4.992521938786859,1
0.33671117,0.21760679924209236,0.17431852,36.21591510841492,7.891787439614448E299,-1.097958517,0.8168997518780419,2389.1713080308505,916,36.49509148,4.9693454044565755,1
0.35981527,0.22405913059472451,0.16934678,36.25658106427878,7.579868852595856E299,-1.211630246,0.9911672719994378,2189.5183466872354,915,36.55330231034325,4.8283997363782225,1
0.4294473,0.2627640568752019,0.18900414,36.01483076153132,8.08158431890644E299,-0.78222687,0.34404539588386435,2877.748494492737,1276,36.52096296011494,5.307561108927575,1
0.67637944,0.33567555182158415,0.18707936,35.56970457008966,6.804410473041877E299,-0.887861906,0.5897470814498371,2400.525539807785,1253,37.168558448436706,4.992791433372095,1
0.6470838,0.3796996640798017,0.20976622,34.13984504083781,3.791733307312528E299,-0.622359148,0.29130615262866827,2713.4804261513864,1179,37.286327582184775,5.293008401324839,1
0.1624552,0.081776159,0.21224847,33.87014525003035,3.177253647056632E299,-0.607155538,0.3026857702790461,2637.9600697104042,955,37.48413660774789,5.252853708124697,1
0.6987854,0.4604303752445315,0.18693097,35.721001413095735,7.10668944503795E299,-0.881788456,0.536612763,2603.750342896392,1927,36.75191981966207,5.134545585206156,1
0.27133036,0.1630215132197942,0.1244442,35.65405883410259,6.986027667523563E299,0.5914289949656473,0.9903406923543625,1137.9883103477719,1543,43.373401778907066,9.012842161335366,1
0.4166283,0.2554232994597505,0.13931867,36.30580871230321,7.37135562551637E299,-0.397432527,-0.07924227,2749.7599517827025,1872,39.72498408398404,11.119750828709291,1
0.2834467,0.18244207016702624,0.1269361,37.141670173858394,1.0875154208705258E300,-0.372874918,-0.25808096,2395.014391944944,2001,39.96267830816207,10.73491256099249,1
0.159401,0.082005846,0.13413563,33.689860398793776,1.2493946596098984E300,-0.542046957,0.053229360732377724,2245.2262565903984,2025,39.03858137538831,12.263755343035502,1
0.29425028,0.16738279997434743,0.19137023,28.115908432379285,1.4053575223996763E299,0.062512185,0.13867003263083544,2476.814997854071,2450,40.044604662073766,7.118564721712531,1
0.28907567,0.17427536657672638,0.16339572,32.315597006650094,5.125446283881429E299,-0.719863914,0.6297073897220284,2120.303077553304,1558,38.183205561849704,4.977699736598887,1
0.29466215,0.15699215051240822,0.14717388,33.97994497460038,4.880788415054809E299,-0.960298946,0.9052490186309811,1876.6746317490454,1343,38.13038462314348,4.659157136850105,1
0.55235016,0.34587473136699154,0.16759655,31.118738164061085,5.668450206702335E299,-0.583863456,0.4945259396027435,2211.0397752294566,1704,38.29450682555211,5.143977896,1
0.37018895,0.22636503680036515,0.16679473,31.01526921962614,5.718911121709394E299,-0.578626737,0.49425948205062537,2205.2107662434155,1609,38.315796897785745,5.147481325297477,1
0.37018895,0.22636503680036515,0.16679473,31.01526921962614,5.718911121709394E299,-0.578626737,0.49425948205062537,2205.2107662434155,1609,38.315796897785745,5.147481325297477,1
0.29556045,0.1681384876308556,0.16571325,31.740093422194136,5.29119658017824E299,-0.654141064,0.5645876142669817,2166.562381,1662,38.23414003845928,5.058548112169644,1
0.35712516,0.2025086897385522,0.1618266,31.935003855421062,5.068770896965747E299,-0.69624912,0.6222528753369305,2112.884240940682,1724,38.24869274606202,4.998720314247284,1
